"product id","Part Number",Description
6889,20BB130A0ANNANC0,"This drive manufactured by AB is powered with 240 VAC 3 phase. This drive in addition has a vect. control cassette unit. This PowerFlex 700 is a 130 A unit and has a HP output rating of 50 HP. Also, this AB VFD has a 5 frame size. It comes with a blank cover. "
54412,20BB130A0AYNAND0,"This PowerFlex 700 AC drive built by Allen Bradley needs 240 VAC 3 phase. In addition, this Allen-Bradley/Rockwell Automation PowerFlex 700 is a 130 A unit. Additionally, this PF700 comes with a rating of 50 horsepower and a blank cover. It has a vect. control cassette card included. It is a size 5 frame. "
6890,20BB154A0ANNANC0,"This Allen-Bradley variable frequency drive is a 154 AMP unit. This drive has power requirements of 240V AC. This VFD comes with a blank cover human interface module. In addition, it comes with a vector control unit installed and is a size 6 frame. Also, it is a 60 horsepower drive. "
6891,20BB192A0ANNANC0,"The Allen Bradley 20BB192A0ANNANC0 PowerFlex 700 is a 192 AMP drive. It is housed in a (IP20) enclosure. This PowerFlex 700 additionally is a 75 horsepower drive. Also, this AC drive is powered with 240 VAC. It has a blank HIM unit and a vector. "
6892,20BB260A0ANNANC0,"This Allen Bradley 100 HP PowerFlex 700 AC drive requires 3 phase 240V AC. This variable frequency drive has a blank cover HIM unit included. In addition, this PF700 has a 6 frame size. Also, it has a NEMA/UL type 1 (IP20) enclosure rating. It comes with a ND Output rating of 260 A and a vector control cassette card. "
6893,20BB2P2A0AYNBNC0,"This PowerFlex 700 AC drive made by Allen-Bradley is a 0.5 HP unit. This PF700 is housed in a NEMA/UL type 1 (IP20) enclosure. This AC drive is a size 0 frame drive. In addition, this AB drive is a 240 VAC variable frequency drive. Additionally, it comes with an amperage output rating of 2.2 A and a blank cover interface module installed. "
54397,20BB2P2A0AYNBNC1,"This PF700 by Allen-Bradley has power requirements of 240 VAC. This drive has a blank included and a vector cassette module included. This PF700 has a horsepower output rating of 0.5 HP. This PowerFlex 700 is a size 0 frame drive. Additionally, this AB PF700 comes with a ND Output rating of 2.2 AMP. "
54406,20BB2P2A3AYNBDC0,"This Rockwell Automation 240 VAC 3 phase variable frequency drive has a HP output rating of 0.5 horsepower. It comes with a 20-HIM-A3 LCD/keypad interface module included. It is a 2.2 AMP unit and comes with a 0 frame size. Also, this AB PowerFlex 700 is housed in a NEMA/UL type 1 (IP20) enclosure. In addition, it comes with a vector cassette unit included. "
54411,20BB2P2A3AYNBNC0,"This Rockwell Automation 240V AC VFD is a 0.5 horsepower unit. It has a LCD and keypad. In addition, this drive has a vect. control cassette option installed and is contained in an IP 20, NEMA/UL type 1 enclosure type. This drive comes with a 0 frame size. Additionally, it is a 2.2 AMP drive. "
54395,20BB2P2A3AYNBNC1,"This variable frequency drive built by Allen-Bradley/Rockwell Automation is a 240 VAC variable frequency drive. This variable frequency drive comes with a horsepower rating of 1/2 HP. Also, it comes with an amperage rating of 2.2 A. This VFD in addition has a vector control cassette card included. This AC drive comes with a 0 frame size and an IP 20, NEMA/UL type 1 rating. "
54410,20BB2P2A3AYYBEC1,"This VFD manufactured by Rockwell Automation has power requirements of 240 VAC 3 phase. In addition, it includes an encoder (12V/5V) board. This PowerFlex 700 comes with an output rating of 0.5 horsepower and a vector control cassette board included. Additionally, it is a 2.2 AMP unit. It is a size 0 frame. "
6894,20BB4P2A0AYNBNC0,"This AC drive made by Allen-Bradley/Rockwell Automation is a 1 horsepower drive. Also, this Allen Bradley PF700 comes with an IP 20, NEMA/UL type 1 enclosure. This PF700 has a blank included. This AC drive additionally has a 0 frame size. This variable frequency drive has a rating of 4.2 A and requires 240V AC. "
54401,20BB4P2A0AYNBND0,"This AB drive is powered with 240V AC. Also, this PF700 has an amperage output rating of 4.2 A. This variable frequency drive is a 1 HP drive, has a (IP20) enclosure, and is a size 0 frame unit. Additionally, it has a vector control included. It has a blank interface module. "
6895,20BB6P8A0AYNBNC0,"This Allen Bradley AC drive has an amperage rating of 6.8 AMP. Also, this AC drive is powered with 240 VAC 3 phase. This VFD is contained in an IP20 enclosure and comes with a blank HIM unit. Additionally, this Rockwell Automation drive is a 2 horsepower drive. This PowerFlex 700 AC drive has a vect. control module installed. "
54421,20BB6P8A0AYNBND0NNAE,"This Allen-Bradley/Rockwell Automation PowerFlex 700 has power requirements of 240V AC. It is a size 1 frame drive. Additionally, this drive comes with a ND Output rating of 6.8 AMP and is contained in an IP20 enclosure. It has a blank cover included. This PF700 in addition has a HP output rating of 2 HP. "
54396,20BB6P8A0AYNBND1,"This Allen-Bradley 6.8 AMP variable frequency drive needs 240 VAC power. This VFD has a 1 frame size. It is a 2 HP unit. Additionally, this VFD has a blank human interface module and comes with an encoder (12V/5V) option. Also, this drive is contained in a (IP20) enclosure. "
54400,20BB6P8A3AYNBCC1,"This Allen-Bradley/Rockwell Automation 240 VAC PF700 has a rating of 6.8 A. It has a HP rating of 2 horsepower. In addition, this Allen Bradley drive has a 5V/12V encoder option. It has a 1 frame size. It has a NEMA/UL type 1 (IP20) enclosure type rating and a ControlNet board included. "
6896,20BB9P6A0AYNBNC0,"The 20BB9P6A0AYNBNC0 by Allen Bradley comes with a rating of 3 horsepower. It has a vector board installed. This PowerFlex 700 AC drive comes with an IP20. Additionally, it needs 240 VAC 3 phase power and is a 9.6 AMP unit. Also, this AB PF700 has a blank human interface module. "
54398,20BB9P6A0AYNBND0,"The 20BB9P6A0AYNBND0 built by Allen-Bradley is powered with 240V AC. Additionally, it comes with a rating of 3 HP and an amperage ND Output rating of 9.6 A. It comes with an IP 20, NEMA/UL type 1 enclosure rating. In addition, it has a 1 frame size. This PowerFlex 700 AC drive has a blank cover interface module installed. "
54403,20BB9P6A3AYNBEC0,"This Allen-Bradley drive is a 3 horsepower unit. Also, this PowerFlex 700 utilizes 3 phase 240V AC to operate. Additionally, this Rockwell Automation PowerFlex 700 is a 9.6 AMP drive. It is a size 1 frame unit. This VFD comes with a LCD display and full numeric keypad HIM unit included. "
54404,20BB9P6A3AYNBNC0,"The 20BB9P6A3AYNBNC0 built by Allen Bradley is a 9.6 AMP drive. This variable frequency drive additionally requires 240V AC power to operate. In addition, it is a 3 HP unit. It comes with a vector control cassette unit included. It has a LCD and keypad HIM unit. "
54408,20BB9P6A3AYNBNC1,"This PF700 manufactured by AB comes with an amperage rating of 9.6 A. This drive comes with a 20-HIM-A3 LCD/keypad installed. This PowerFlex 700 AC drive is powered with 3 phase 240V AC, has a HP rating of 3 horsepower, and is contained in a NEMA/UL type 1 (IP20) enclosure. Additionally, this PowerFlex 700 comes with a vector cassette card. In addition, this Allen-Bradley/Rockwell Automation VFD comes with an encoder (12V/5V) module. "
54420,20BB9P6A3AYNBND1,"This AB 3 HP drive is a 240 VAC variable frequency drive. This PF700 has an IP20 enclosure type rating, a LCD and keypad human interface module installed, and a vect. control card installed. This variable frequency drive in addition has an amperage ND Output rating of 9.6 AMP. Also, it is a size 1 frame drive. It includes a 5V/12V encoder option board. "
54409,20BB9P6A5AYNBNC0,"This AB PowerFlex 700 is a 9.6 AMP drive. It is a size 1 frame. Also, this Allen-Bradley VFD is powered with 240V AC. This PowerFlex 700 is contained in an IP 20, NEMA/UL type 1 enclosure. Additionally, it is a 3 HP unit. "
54476,20BC011A0AYNANA0,"The Rockwell Automation 20BC011A0AYNANA0 PowerFlex 700 has power requirements of 400 VAC 3 phase. This variable frequency drive has an output rating of 11.5 AMP. This variable frequency drive is a size 0 frame, is housed in an IP20 enclosure type, and has a blank interface module installed. Additionally, this VFD comes with a standard control card installed. Also, this Allen-Bradley/Rockwell Automation variable frequency drive comes with a rating of 5.5 kW. "
54500,20BC011A0AYNANC0,"The 20BC011A0AYNANC0 made by Rockwell Automation has a kW output rating of 5.5 kilowatt. This variable frequency drive comes with a rating of 11.5 A. Also, this PF700 has power requirements of 3 phase 400V AC. It is contained in an IP 20, NEMA/UL type 1 enclosure type. In addition, this variable frequency drive is a size 0 frame unit and has a blank HIM unit. "
54512,20BC011A0AYNANC0NNAD,"The 20BC011A0AYNANC0NNAD by Allen-Bradley/Rockwell Automation comes with an output rating of 5.5 kW. This PowerFlex 700 requires 400V AC power to operate and is a 11.5 A unit. This drive has a vect. control option board. Also, it is a size 0 frame. In addition, it comes with a blank HIM unit installed. "
54485,20BC015A0AYNANA0,"This AB drive requires 400V AC. It has a blank cover HIM unit installed and is contained in an IP 20, NEMA/UL type 1 enclosure. Also, this PF700 is a 15.4 A unit. In addition, this Rockwell Automation VFD has an output rating of 7.5 kilowatt. This PowerFlex 700 AC drive comes with a 1 frame size. "
54486,20BC015A0AYNANC0,"The Allen-Bradley/Rockwell Automation 20BC015A0AYNANC0 variable frequency drive is a 400 VAC variable frequency drive. This AC drive comes with a vector cassette module installed. This VFD is a 15.4 AMP drive, comes with a rating of 7.5 kilowatt, and is a size 1 frame unit. This AC drive also has a blank human interface module installed. Additionally, it comes with an IP20 rating. "
54509,20BC015A0AYNANC1,"This drive made by Allen-Bradley is powered with 400 VAC. This drive includes an encoder (12V/5V) unit. It comes with a (IP20) enclosure rating. In addition, this PowerFlex 700 AC drive is a 7.5 kW drive. Also, it is a 15.4 AMP unit. "
54479,20BC015A0AYNAND0,"This Allen-Bradley 400V AC variable frequency drive is a 15.4 A drive. Also, this PowerFlex 700 is a 7.5 kW VFD. This AC drive in addition comes with a blank cover human interface module installed. This drive comes with a 1 frame size and a (IP20) enclosure type. This VFD has a vector control cassette unit. "
54499,20BC022A0AYNANC0,"This PowerFlex 700 AC drive made by AB has an output rating of 11 kilowatt. This PF700 has a blank HIM unit installed. In addition, it has a ND Output rating of 22 AMP. This VFD has a 1 frame size. Additionally, this VFD has power requirements of 400V AC. "
54498,20BC022A3AYNANC0,"This drive manufactured by Rockwell Automation is a 11 kW AC drive. This PF700 is a 3 phase 400V AC drive. This PF700 additionally has a LCD display and full numeric keypad HIM unit installed. In addition, it comes with an amperage output rating of 22 A and is a size 1 frame. It comes with an IP 20, NEMA/UL type 1 enclosure type. "
54502,20BC030A0AYNANC0,"This variable frequency drive manufactured by Rockwell Automation has power requirements of 3 phase 400V AC. It is a 15 kilowatt VFD. It is contained in a (IP20) enclosure type. In addition, this drive is a 30 A unit and has a vector option board installed. It has a 2 frame size. "
54511,20BC037A0AYNANC0,"The Allen-Bradley 20BC037A0AYNANC0 drive is powered with 400 VAC. In addition, this AB PF700 is housed in an IP20 enclosure type. This PowerFlex 700 AC drive is a size 2 frame unit. It has an amperage rating of 37 A and a vector control module. Additionally, this Rockwell Automation drive comes with an output rating of 18.5 kilowatt. "
54497,20BC037A3AYYANB0,"This Allen-Bradley/Rockwell Automation variable frequency drive is powered with 3 phase 400V AC. It is a 18.5 kW VFD. In addition, this Allen Bradley PF700 has a rating of 37 AMP. Additionally, it has a 2 frame size. It has a brake resistor and is housed in an IP20 enclosure type. "
54496,20BC043A0AYNANC0,"This PF700 made by AB utilizes 3 phase 400V AC to operate. This PowerFlex 700 AC drive is a size 3 frame unit. Also, it is contained in a NEMA/UL type 1 (IP20) enclosure. Additionally, this PowerFlex 700 comes with an amperage output rating of 43 A and is a 22 kW VFD. This PowerFlex 700 AC drive comes with a blank included. "
54495,20BC043A3AYNANA0,"This VFD built by Rockwell Automation requires 3 phase 400V AC to operate. It has a 20-HIM-A3 LCD/keypad included. It comes with a 3 frame size and a standard control option included. In addition, this AB PF700 has an output rating of 22 kW. It comes with an amperage output rating of 43 AMP. "
54501,20BC043A3AYNANC0,"This variable frequency drive made by Allen Bradley is a 22 kW VFD. This PowerFlex 700 AC drive is contained in an IP 20, NEMA/UL type 1 enclosure type. This VFD has a vector control unit included. Also, it is a 43 A unit. Additionally, it needs 400 VAC power to operate, comes with a LCD display and full numeric keypad human interface module installed, and is a size 3 frame drive. "
54484,20BC056A0AYNANA0,"This Allen-Bradley/Rockwell Automation variable frequency drive is a 30 kilowatt AC drive. In addition, it requires 400 VAC 3 phase to operate and is a size 3 frame drive. This drive has a standard control card installed. It is housed in an IP20 enclosure. Additionally, this PowerFlex 700 comes with an amperage ND Output rating of 56 AMP. "
54475,20BC056A0AYNANC0,"This Allen-Bradley drive has an output rating of 56 AMP. In addition, this Allen-Bradley VFD is a 30 kW AC drive. Also, it is powered with 400 VAC 3 phase. This PF700 has a vect. control cassette option board. This AC drive has a blank human interface module, an IP20 enclosure rating, and a 3 frame size. "
54483,20BC072A0AYNANC0,"This AB 400 VAC drive comes with a kW output rating of 37 kW. Also, it comes with a blank human interface module. This drive is a 72 A unit and is contained in an IP20 enclosure type. This PowerFlex 700 AC drive has a 3 frame size. In addition, this AC drive comes with a vector control card included. "
54477,20BC072A0AYNAND0,"The 20BC072A0AYNAND0 manufactured by AB comes with a ND Output rating of 72 A. This AC drive is contained in an IP20 enclosure. It has a vect. control option. In addition, it comes with a kW rating of 37 kW and a 3 frame size. Also, it has power requirements of 400 VAC. "
54508,20BC072A3AYNANC0,"This AB 3 phase 400V AC PowerFlex 700 is a 72 AMP unit. This PowerFlex 700 comes with a 3 frame size, is housed in a (IP20) enclosure type, and a vector cassette module. This PowerFlex 700 AC drive also has a kW rating of 37 kW. Additionally, this drive comes with a LCD and keypad HIM unit. "
54474,20BC085A0ANNACC0,"This AC drive manufactured by AB is powered with 400V AC. Additionally, it is a 85 AMP unit and comes with an output rating of 45 kW. Also, this variable frequency drive has a vect. control unit included. This PowerFlex 700 AC drive has a 20-COMM-C ControlNet option board included. This VFD comes with a (IP20) enclosure rating. "
54473,20BC085A0ANNACD0,"This Allen-Bradley/Rockwell Automation PF700 has a kW output rating of 45 kilowatt. Additionally, this AC drive is powered with 400 VAC. This PF700 has a vector module included. This drive is housed in an IP20 enclosure and is a size 4 frame unit. This PowerFlex 700 AC drive in addition is a 85 A drive. "
54472,20BC085A0ANNACN0,"The AB 20BC085A0ANNACN0 PowerFlex 700 is a 400V AC drive. It has a blank cover included. It is a size 4 frame drive. In addition, this PowerFlex 700 AC drive is a 45 kW AC drive and has a 20-COMM-C ControlNet card installed. This PowerFlex 700 AC drive is a 85 A unit. "
54471,20BC085A0ANNADC0,"This Rockwell Automation PF700 is a 85 A unit. In addition, it comes with a vect. control cassette module. This PowerFlex 700 AC drive also utilizes 400V AC power. It has an output rating of 45 kW and is housed in an IP 20, NEMA/UL type 1 enclosure. This VFD has a DeviceNet board included. "
54470,20BC085A0ANNADD0,"The 20BC085A0ANNADD0 built by Allen-Bradley has power requirements of 400V AC. Additionally, this variable frequency drive comes with a ND Output rating of 85 AMP and a NEMA/UL type 1 (IP20) enclosure type. This PowerFlex 700 AC drive in addition comes with an output rating of 45 kW. This PF700 comes with a 4 frame size. It comes with a vector control cassette unit included. "
54469,20BC085A0ANNADN0,"This Rockwell Automation PowerFlex 700 has power requirements of 400V AC. It is a 45 kilowatt drive. This VFD comes with a standard control unit and an IP 20, NEMA/UL type 1 enclosure type. In addition, it comes with a rating of 85 AMP. It comes with a blank HIM unit included. "
54468,20BC085A0ANNAEC0,"This AC drive manufactured by Rockwell Automation utilizes 400 VAC power to operate. Also, it has an amperage ND Output rating of 85 AMP. It comes with an EtherNet unit. This PF700 additionally has a rating of 45 kilowatt. It is housed in an IP 20, NEMA/UL type 1 enclosure. "
54467,20BC085A0ANNAED0,"This Allen-Bradley 400 VAC PF700 comes with an output rating of 85 A. This PowerFlex 700 AC drive also is a 45 kilowatt AC drive. Additionally, it comes with a vector unit, a 4 frame size, and an IP20 enclosure type. This PowerFlex 700 comes with a 22-COMM-E Ethernet card installed. This variable frequency drive comes with a blank cover HIM unit. "
54466,20BC085A0ANNAEN0,"This Allen-Bradley/Rockwell Automation 85 A AC drive needs 3 phase 400V AC to operate. In addition, it comes with an output rating of 45 kW. This variable frequency drive comes with an EtherNet/IP card. This PowerFlex 700 AC drive comes with a 4 frame size and a blank cover interface module. This PF700 also has an IP20 enclosure type rating. "
54465,20BC085A0ANNANC0,"This Allen Bradley PF700 is powered with 400 VAC. Additionally, this VFD has an amperage output rating of 85 AMP. Also, this AB PowerFlex 700 AC drive is housed in an IP20 enclosure. This AC drive is a 45 kW VFD, has a blank human interface module, and a 4 frame size. It has a vector board included. "
54464,20BC085A0ANNAND0,"This Allen-Bradley PF700 has power requirements of 400V AC. It comes with a 4 frame size. This PowerFlex 700 is contained in a NEMA/UL type 1 (IP20) enclosure type. This VFD has a vector control module installed. Additionally, this drive comes with an amperage output rating of 85 A and a kW output rating of 45 kW. "
54463,20BC085A0ANNANN0,"This PowerFlex 700 AC drive by AB is a 85 AMP unit. This VFD comes with an IP20 enclosure. Additionally, it has a rating of 45 kilowatt. This PowerFlex 700 AC drive has a blank cover human interface module installed. This PF700 in addition is a 400 VAC variable frequency drive. "
54494,20BC085A0AYNANC0,"The 20BC085A0AYNANC0 built by Allen-Bradley/Rockwell Automation has power requirements of 400 VAC. Also, it comes with an amperage rating of 85 A and a blank HIM unit. It has a vector control board. This PowerFlex 700 AC drive additionally has a rating of 45 kW. This drive comes with a 4 frame size. "
54462,20BC085A0NNNACC0,"This Allen-Bradley 85 A PowerFlex 700 AC drive utilizes 400 VAC 3 phase power to operate. In addition, it is a 45 kW drive and comes with a ControlNet (20-COMM-C) installed. This PowerFlex 700 has a vect. control cassette option board installed. It is a size 4 frame. Additionally, it has a blank HIM unit included. "
54461,20BC085A0NNNACD0,"This Rockwell Automation VFD is a 400V AC VFD. It comes with a blank cover human interface module included. This PF700 is a 45 kW AC drive and comes with a (IP20) enclosure rating. It is a 85 A unit. Also, this Allen-Bradley/Rockwell Automation drive is a size 4 frame. "
54460,20BC085A0NNNACN0,"The 20BC085A0NNNACN0 by Allen Bradley comes with an amperage rating of 85 A. This AC drive is a 400 VAC 3 phase variable frequency drive. In addition, it comes with a blank HIM unit. It comes with an IP 20, NEMA/UL type 1 rating. Additionally, this variable frequency drive comes with a kW output rating of 45 kilowatt and is a size 4 frame. "
54459,20BC085A0NNNADC0,"This Rockwell Automation 45 kW variable frequency drive has power requirements of 400V AC. It has a blank cover interface module. This VFD has a vect. control option board included. Additionally, this VFD is a 85 AMP unit and comes with an IP20 enclosure rating. Also, this Allen-Bradley/Rockwell Automation PowerFlex 700 AC drive comes with a 4 frame size. "
54458,20BC085A0NNNADD0,"This AB PF700 is a 85 AMP drive. It comes with a vect. control cassette unit. This PF700 in addition is a 3 phase 400V AC VFD. This PowerFlex 700 AC drive comes with a Devicenet (20-COMM-D) card included. Also, this PowerFlex 700 AC drive comes with a kW rating of 45 kW and a 4 frame size. "
54457,20BC085A0NNNADN0,"This Allen Bradley AC drive comes with an output rating of 85 A. Additionally, it requires 3 phase 400V AC. This AC drive has an output rating of 45 kW and a 4 frame size. It is housed in an IP20 enclosure type. Also, this PowerFlex 700 comes with a blank interface module included. "
54456,20BC085A0NNNAEC0,"This drive built by Allen Bradley is a 45 kW VFD. It comes with an EtherNet option included. It comes with a ND Output rating of 85 A. Additionally, this Allen-Bradley AC drive is powered with 400 VAC. This drive has a blank and is housed in a (IP20) enclosure. "
54455,20BC085A0NNNAED0,"The 20BC085A0NNNAED0 built by AB is a 400V AC VFD. It has a vector control option included and a blank cover HIM unit included. Additionally, this Allen Bradley VFD is a 85 A unit. It is a 45 kilowatt drive. This VFD also is housed in a NEMA/UL type 1 (IP20) enclosure. "
54454,20BC085A0NNNAEN0,"The 20BC085A0NNNAEN0 made by Rockwell Automation is a 400V AC variable frequency drive. This drive has a rating of 85 AMP and an IP 20, NEMA/UL type 1 enclosure type. Additionally, it has a 22-COMM-E Ethernet option included. Also, it comes with an output rating of 45 kilowatt. This variable frequency drive is a size 4 frame drive. "
54453,20BC085A0NNNANC0,"This Allen-Bradley/Rockwell Automation drive utilizes 400V AC to operate. This PowerFlex 700 AC drive additionally is a 45 kilowatt VFD. Also, it is a 85 A drive. This PowerFlex 700 AC drive comes with a (IP20) enclosure type and is a size 4 frame. This AC drive comes with a blank installed. "
54452,20BC085A0NNNAND0,"This VFD by Allen Bradley utilizes 400V AC power. It comes with a vect. control cassette option board installed. In addition, this Allen Bradley PowerFlex 700 is a 45 kilowatt drive. Additionally, it comes with an amperage output rating of 85 A and a 4 frame size. This PF700 has an IP20 rating. "
54451,20BC085A0NNNANN0,"This AB 85 AMP AC drive has a kW output rating of 45 kilowatt. Also, it is a size 4 frame drive. Additionally, this drive comes with a NEMA/UL type 1 (IP20) enclosure type rating. This variable frequency drive is powered with 400V AC, comes with a standard control cassette unit, and a blank. "
