"product id","Part Number",Description
59385,MPL-A1520U-VJ42AA,"This MPL AC servo made by Allen-Bradley is a 7000 revolutions per minute rated AC servo. Also, it comes with a shaft key, but no shaft seal installed to allow for connecting to this motor. This AC servo is a 165 mm frame size servo motor. It comes with a magnetic stack length of 2 inch and no braking capability built in. In addition, this brushless motor has a multi-turn (hyperface protocol) absolute encoder feedback included. "
59396,MPL-A1520U-VJ44AA,"This MPL AC synchronous servo motor manufactured by AB is a 7000 rpm low inertia servo motor. Also, it includes a multi-turn high-resolution (128 sin/cos) encoder and has a length of 2 inch. This premium servo comes with a braking feature in the motor if braking is required. It has a keyed shaft built into the shaft to allow for connecting to this motor. Additionally, this AB AC servo is a 165 millimeter frame motor. "
59658,MPL-A1520U-VJ72AA,"The MPL-A1520U-VJ72AA by Allen Bradley (AB) is a 165 millimeter frame servo. Additionally, this permanent magnet motor comes with circular DIN (180 degrees rotatable) servo cable connections that come on top of this servo motor. This MPL Series premium servo has a length of 2 in. In addition, it comes with a multi-turn high-resolution (128 sin/cos) encoder installed in the rear of the motor. This high-torque motor comes with a speed rating of 7000 revolutions per minute, comes without brake installed, and a shaft key, with no shaft seal installed if a shaft key is needed. "
59287,MPL-A1520U-VJ74AA,"This low rotor inertia brushless motor manufactured by Allen Bradley/Rockwell Automation comes with a RPM rating of 7000 RPM. This low rotor inertia premium servo comes with a stack length of 2 in. This brushless motor is a 165 millimeter frame size servo motor and includes a multi-turn absolute (high-resolution) encoder feedback. It can be connected by circular DIN servo cable connections which are installed on this motor. This low rotor inertia AC servo has a shaft key included on the shaft of this servo motor to allow for connecting to this motor. "
59392,MPL-A1530U-EJ42AA,"This MPL smart motor assembled by Rockwell Automation is a 165 millimeter frame size. This low rotor inertia motor comes with a single-turn hyperface encoder built in. Furthermore, this VAC drive also doesn't have 24 DC brake included. Also, it comes with a shaft key, with no shaft seal built into the shaft if a shaft key is needed. In addition, this MPL Series permanent magnet servo motor comes with a RPM rating of 7000 RPM. "
59295,MPL-A1530U-EJ72AA,"This brushless motor built by Allen-Bradley has a revolutions per minute rating of 7000 revolutions per minute. This motor comes w/o 24 DC brake built into the low inertia motor. In addition, it is a 165 mm frame size servo and has circular DIN servo cable connections which are installed on this AC servo motor. Furthermore, this drive also includes a high-resolution single turn (128 sin/cos) feedback. This MPL Series premium permanent-magnet servo motor also comes with a shaft key, but no shaft seal installed on the servo. "
59719,MPL-A1530U-HJ42AA,"This Allen Bradley/Rockwell Automation low rotor inertia AC servo comes with a speed rating of 7000 rpm. In addition, this servo motor comes with a 2000 line feedback. Furthermore, this VAC drive has a shaft key, but no shaft seal built into the shaft to allow for connecting to this motor. Also, this MPL Series compact brushless servo motor is a 165 mm frame size servo. This permanent magnet servo motor comes with no 24 DC brake in the motor. "
59382,MPL-A1530U-VJ42AA,"This smart servo built by AB comes with a revolutions per minute rating of 7000 revolutions per minute. In addition, this MP low inertia AC motor has no braking capability. Also, this MPL Series smart servo is a 165 millimeter frame. It has a shaft key included to allow for connecting to this motor. This MPL smart servo is equipped with a multi-turn hyperface encoder feedback. "
59399,MPL-A1530U-VJ44AA,"This low inertia premium permanent-magnet servo motor constructed by Rockwell Automation is a 7000 RPM brushless servo. This premium servo comes with a multi-turn (absolute) encoder feedback in this motor and a braking feature included in the servo motor for braking applications. Additionally, this MPL compact brushless servo motor comes with a shaft key, with no shaft seal if a shaft key is needed. Also, this premium permanent-magnet servo motor is a 165 millimeter frame motor. "
59612,MPL-A1530U-VJ72AA,"This Allen Bradley (AB) 7000 revolutions per minute MP low inertia AC servo motor is a 165 mm frame size. This MP low inertia AC motor also comes with a shaft key installed to allow for connecting to this motor. It doesn't have braking included. This low rotor inertia premium permanent-magnet servo motor comes with circular DIN (180 degrees rotatable) servo cable connections that are part of this servo motor. In addition, it has a multi-turn absolute (high-resolution) feedback built in. "
59590,MPL-A1530U-VJ74AA,"This AB MPL motor is a 7000 rpm brushless servo. This low rotor inertia brushless servo comes with circular DIN, right angle, 180 degrees rotatable connectors which are pre-installed on this adaptible servo motor. Furthermore, this Allen-Bradley drive also comes with a 24 DC brake. Also, this Rockwell Automation compact brushless servo motor is a 165 millimeter frame servo motor. In addition, this smart servo comes with a multi-turn hyperface feedback included and a shaft key, with no shaft seal included on the shaft of this servo motor. "
59379,MPL-A210V-EJ42AA,"This Rockwell Automation 8000 rpm low rotor inertia AC servo is a 460 AC class servo motor. Additionally, this brushless servo motor comes with a shaft key, with no shaft seal included on the shaft of this servo motor and a high-resolution single turn (128 sin/cos) feedback installed. Also, this MPL motor doesn't have 24 DC brake installed. This MPL Series motor has a magnetic stack length of 1 in. "
59378,MPL-A210V-HJ42AA,"The Allen Bradley MPL-A210V-HJ42AA compact brushless motor comes with a revolutions per minute rating of 8000 rpm. This MP low inertia premium servo doesn't have 24 DC brake included on the servo. Also, it has a hall encoder and comes with a stack length of 1 inch. It has a keyed shaft built-in. It uses 200V power to operate. "
59377,MPL-A210V-VJ44AA,"The MPL-A210V-VJ44AA made by Allen Bradley/Rockwell Automation comes with a speed rating of 8000 RPM. It comes with voltage class of 200 volt. This low rotor inertia servo comes with a shaft key, but no shaft seal if a shaft key is needed. In addition, it has a multi-turn (absolute) encoder installed, a 24 DC brake included if braking is needed, and a magnetic stack length of 1 inch. "
59066,MPL-A210V-VJ74AA,"This MPL synchronous servo constructed by Allen Bradley (AB) is a 8000 rpm VAC motor. This low rotor inertia compact brushless motor has DIN style (circular) servo cable connections that are built onto this adaptible servo motor. Additionally, it is a 200 VAC voltage class servo motor and has a 24V DC brake included if braking is required. Furthermore, this Allen-Bradley AC drive also has a shaft key, with no shaft seal installed if a shaft key is needed. This low rotor inertia permanent magnet servo motor also includes a high-resolution multi-turn (128 sin/cos) encoder. "
59363,MPL-A220T-EJ42AA,"This MPL synchronous servo by AB comes with a RPM rating of 6000 RPM. This low rotor inertia compact brushless motor has a stack length of 2 in. Also, it comes without braking capability on the servo motor and has a keyed shaft included to allow for connecting to this motor. Furthermore, this Allen-Bradley AC drive also comes with a single Turn (hyperface protocol) absolute feedback on the servo motor. This smart motor is powered with 200 VAC. "
59376,MPL-A220T-EJ44AA,"The Allen Bradley MPL-A220T-EJ44AA smart servo is a 6000 rpm smart motor. In addition, it includes a single-turn hyperface encoder, has a length of 2 in, and a shaft key, with no shaft seal built-in to allow for connecting to this motor. Also, this MP low inertia premium permanent-magnet servo motor comes with a 24V DC brake if braking is required. This MPL premium permanent-magnet servo motor is powered on with 200V. "
59181,MPL-A220T-EJ72AA,"This Allen Bradley/Rockwell Automation 6000 RPM low rotor inertia servo motor features a single turn (absolute) encoder feedback. It comes with a keyed shaft on the motor. Also, it is a 200 volt class servo, has circular DIN (right angle) servo cable connections that come on top of this low rotor motor, and a stack length of 2 in. This MPL synchronous servo in addition has no braking built into the low inertia motor. "
59375,MPL-A220T-HJ42AA,"This Allen Bradley/Rockwell Automation 6000 revolutions per minute low inertia premium servo comes with a shaft key, but no shaft seal installed on the servo. Additionally, this premium servo doesn't have brake installed in the servo and comes with power requirements of 460 volt. Furthermore, this Allen-Bradley drive also comes with a stack length of 2 inch. This MP low inertia permanent magnet servo motor also has a hall incremental encoder feedback installed. "
59362,MPL-A220T-VJ42AA,"The Allen-Bradley MPL-A220T-VJ42AA compact brushless servo motor comes with a revolutions per minute rating of 6000 RPM. This MPL Series premium servo comes with a shaft key on the motor. In addition, it has a stack length of 2 inch, a multi-turn hyperface feedback included on the servo, and is powered on by 200 VAC. This MP low inertia AC servo motor comes with no brake on the servo motor. "
59361,MPL-A220T-VJ44AA,"The MPL-A220T-VJ44AA assembled by Rockwell Automation comes with a speed rating of 6000 RPM. Additionally, this AB brushless motor includes a multi-turn high-resolution (128 sin/cos) encoder. Furthermore, this module has a shaft key, but no shaft seal built-in if a shaft key is needed. Also, it comes with power requirements of 460V AC, has a 24 DC brake in the motor in case braking is required, and a magnetic stack length of 2 in. "
59275,MPL-A220T-VJ72AA,"This Rockwell Automation 6000 rpm MP low inertia servo requires 200 VAC to turn. This servo has a high-resolution multi-turn (128 sin/cos) feedback, comes with a length of 2 in, and doesn't have brake on the servo motor. Furthermore, this module also has a shaft key, but no shaft seal included on the shaft of this servo motor. Also, it is equipped with circular DIN (right angle) cable connections which are pre-installed on this servo motor. "
59274,MPL-A220T-VJ74AA,"The Allen Bradley MPL-A220T-VJ74AA permanent magnet motor is a 6000 revolutions per minute rated servo. In addition, this MPL Series smart servo has a brake built into the motor. It is powered on by 460 AC and comes with a keyed shaft to allow for connecting to this motor. Also, this smart servo has a length of 2 in. This low rotor inertia AC motor has a high-resolution multi-turn (128 sin/cos) encoder installed. "
59374,MPL-A230P-EJ42AA,"This low inertia smart motor assembled by Rockwell Automation has a revolutions per minute rating of 5000 rpm. This low rotor inertia brushless motor comes with no braking capability in the motor. This low inertia servo motor uses 200 VAC power to move. Additionally, this Allen Bradley/Rockwell Automation servo comes with a single-turn high-resolution (128 sin/cos) feedback installed in the servo. This MP low inertia premium permanent-magnet servo motor has a keyed shaft installed for applications requiring a shaft key. "
59285,MPL-A230P-EJ72AA,"The Allen Bradley/Rockwell Automation MPL-A230P-EJ72AA motor comes with a revolutions per minute rating of 5000 revolutions per minute. Additionally, this AB brushless motor has a single-turn hyperface feedback. This motor comes w/o 24 DC brake included on the servo and comes with voltage rating of 460 AC. Also, it has circular DIN, right angle, 180 degrees rotatable servo cable connections which are pre-installed on this servo motor. It comes with a shaft key installed on the servo if a shaft key is needed. "
59659,MPL-A230P-EJ74AA,"This Allen Bradley (AB) MPL smart servo has a speed rating of 5000 RPM. This AC servo motor comes with a shaft key, with no shaft seal built-in if a shaft key is needed, is a 460 volt voltage class module, and a braking feature included in the servo motor for applications that require a brake. It has circular DIN (right angle) connectors that are built onto this AC servo motor. Also, this compact brushless servo motor features a single-turn hyperface encoder. "
59373,MPL-A230P-HJ42AA,"This Allen Bradley (AB) MPL AC motor is a 5000 rpm rated brushless servo. This low rotor inertia smart motor comes with no 24 DC brake built in. In addition, this AC synchronous servo motor comes with voltage rating of 200 VAC and has a hall encoder feedback. Furthermore, this module comes with a shaft key built-in to allow for connecting to this motor. "
59372,MPL-A230P-HJ44AA,"This brushless servo made by Allen-Bradley comes with a revolutions per minute rating of 5000 rpm. This MPL motor features a hall incremental encoder. Additionally, this premium permanent-magnet servo motor comes with a 24 DC brake installed for braking applications. It comes with a shaft key, but no shaft seal installed on the servo if a shaft key is needed and has power requirements of 460 AC. "
59273,MPL-A230P-HJ72AA,"This permanent magnet motor manufactured by Rockwell Automation is a 5000 rpm MPL servo. Furthermore, this Allen-Bradley AC drive also features a hall 2000 Line encoder. This smart motor comes without braking included on the servo and has a shaft key, with no shaft seal installed. This smart motor can be connected by DIN style (circular) servo cable connections which are included on this top of the line servo motor. Additionally, it utilizes 460 volt to operate. "
59360,MPL-A230P-VJ42AA,"The MPL-A230P-VJ42AA built by Rockwell Automation is a 5000 rpm rated low inertia servo motor. This smart servo is equipped with a multi-turn absolute (high-resolution) encoder and comes with a shaft key, but no shaft seal built-in for applications requiring a shaft key. Furthermore, this VAC drive also has voltage class of 200 volt. It comes w/o brake. "
59359,MPL-A230P-VJ44AA,"The MPL-A230P-VJ44AA manufactured by AB comes with a speed rating of 5000 RPM. In addition, it has a 24 DC brake built-in for applications that require a brake. This servo motor has a high-resolution multi-turn (128 sin/cos) encoder feedback built into the low inertia motor. Additionally, this Allen Bradley permanent magnet motor comes with a shaft key included for applications requiring a shaft key. This AC motor is powered on with 200V. "
59180,MPL-A230P-VJ72AA,"This high-torque motor constructed by AB is a 5000 revolutions per minute MPL servo. Furthermore, this Allen-Bradley AC drive also comes with circular DIN (180 degrees rotatable) connectors which are included on this top of the line servo motor. In addition, this smart servo is powered on with 460V AC and comes with a multi-turn high-resolution (128 sin/cos) encoder feedback installed. Additionally, it comes with a shaft key, but no shaft seal installed to allow for connecting to this motor. This MPL Series brushless servo comes w/o braking built in. "
59050,MPL-A230P-VJ74AA,"This Allen Bradley/Rockwell Automation 5000 rpm MPL motor is powered via 200 VAC. This permanent magnet motor comes with a 24 VDC brake for braking applications and is equipped with right angle DIN cable connections that come on top of this servo. It includes a multi-turn (absolute) feedback. This low rotor inertia synchronous servo in addition comes with a keyed shaft on the motor for applications requiring a shaft key. "
59179,MPL-A310F-HJ22AA,"This Allen Bradley (AB) MPL Series permanent magnet servo motor has a rpm rating of 3000 revolutions per minute. Also, it is a 100 millimeter frame. It has a magnetic stack length of 1 inch. This premium servo comes with circular bayonet forward facing cable connectors that are built onto this adaptible servo motor. This brushless motor has a 2000 line encoder feedback installed, comes w/o 24 DC brake in the motor, and is a 200V voltage class unit. "
59091,MPL-A310F-HJ24AA,"The MPL-A310F-HJ24AA by Allen Bradley (AB) is a 100 mm frame servo motor. This low rotor inertia AC motor also has a keyed shaft installed on the servo for applications requiring a shaft key. This compact brushless motor comes with a revolutions per minute rating of 3000 rpm, is powered by 200V, and a length of 1 in. This MPL Series servo motor has a 2000 line feedback included. This MPL Series synchronous servo comes with a 24V DC brake included in the servo motor if braking is needed. "
59272,MPL-A310F-HJ72AA,"This AC motor constructed by Allen Bradley/Rockwell Automation comes with a speed rating of 3000 revolutions per minute. Also, this smart servo has voltage class of 200 VAC and comes with circular DIN, right angle, 180 degrees rotatable servo cable connections which are included on this low rotor motor. This MPL Series smart motor is equipped with a 2000 lines/revolution encoder feedback. This low inertia premium servo is a 100 millimeter frame size servo motor. This MP low inertia servo motor comes with a shaft key, but no shaft seal included on the shaft of this servo motor if a shaft key is needed. "
59085,MPL-A310F-HK22AA,"This Allen-Bradley 3000 RPM MP low inertia brushless servo is a 100 millimeter frame servo motor. This servo motor comes w/o a no shaft key and no shaft seal included, has a hall encoder feedback, and comes w/o braking built in. This MPL Series premium permanent-magnet servo motor in addition is a 200 volt class servo motor. This MPL permanent magnet motor comes with a magnetic stack length of 1 in. This MPL compact brushless motor can be connected by bayonet style connectors which are pre-installed on this brushless servo motor. "
59271,MPL-A310F-HK24AA,"This low inertia permanent magnet servo motor made by Allen-Bradley has a speed rating of 3000 RPM. This AC motor is a 200 volt class unit, has a length of 1 in, and is equipped with a 2000 line encoder feedback. In addition, this compact brushless servo motor has no a no shaft key on the servo motor. Additionally, this AC motor is equipped with circular bayonet connectors which are installed on this high quality motor. This low inertia high-torque motor is a 100 mm frame servo motor. "
59270,MPL-A310F-MJ24AA,"The MPL-A310F-MJ24AA by Allen Bradley is a 3000 rpm rated low inertia servo motor. This compact brushless motor comes with circular bayonet(facing shaft) servo cable connections that are built onto this brushless servo motor. This low rotor inertia premium servo comes with voltage class of 200V. It is a 100 millimeter frame and has a keyed shaft built-in to allow for connecting to this motor. Also, this MPL Series brushless servo features a multi-turn high-resolution (1024 sin/cos) encoder feedback. "
59269,MPL-A310F-MJ72AA,"The Allen Bradley (AB) MPL-A310F-MJ72AA servo comes with a rpm rating of 3000 revolutions per minute. Additionally, this AC servo motor includes a multi-turn (high-resolution) encoder feedback and has a length of 1 in. This low rotor inertia servo is powered via 200 VAC. Furthermore, this unit is a 100 millimeter frame size. Also, it comes with a shaft key built into the shaft if a shaft key is needed. "
59101,MPL-A310F-MK22AA,"This MPL permanent magnet servo motor assembled by Allen-Bradley has a RPM rating of 3000 rpm. Additionally, this MPL Series motor has a multi-turn high-resolution (1024 sin/cos) feedback. Also, it has power requirements of 200V, comes without braking installed, and comes without a no shaft key included on the MPL servo motor. This MPL servo is a 100 millimeter frame size servo. This MPL Series brushless servo motor has circular bayonet forward facing cable connections which are installed on this top of the line servo motor. "
59044,MPL-A310F-MK24AA,"The MPL-A310F-MK24AA by Allen Bradley is a 100 mm frame. It is a 3000 RPM low inertia servo motor. Additionally, it is powered on via 460V AC and is equipped with circular bayonet forward facing connectors which are included on this low rotor motor. Also, it comes with a 24V DC brake built into the motor for applications that require a brake. This permanent magnet motor features a multi-turn high-resolution (1024 sin/cos) feedback. "
59074,MPL-A310F-SJ22AA,"This AB low rotor inertia brushless motor is a 100 mm frame size servo. This premium servo comes with a single turn (high-resolution) encoder included on the servo. Also, this low inertia compact brushless servo motor has a magnetic stack length of 1 in. This high-torque motor comes with voltage class of 200 VAC. In addition, it is a 3000 rpm rated MPL servo and is equipped with circular bayonet, facing shaft connectors which are pre-installed on this brushless servo motor. "
59178,MPL-A310F-SJ24AA,"This AC servo motor manufactured by AB has a revolutions per minute rating of 3000 rpm. Also, this premium servo comes with a single-turn high-resolution (1024 sin/cos) encoder feedback built into the low inertia motor. It is a 200 volt class unit and has a shaft key, with no shaft seal built into the shaft to allow for connecting to this motor. It has bayonet cable connections which are pre-installed on this servo motor. Additionally, this MPL AC motor is a 100 mm frame servo. "
59046,MPL-A310F-SJ72AA,"The Allen Bradley MPL-A310F-SJ72AA AC servo comes with a rpm rating of 3000 rpm. This motor comes with a shaft key, but no shaft seal included to allow for connecting to this motor. Additionally, this Allen Bradley AC servo has a magnetic stack length of 1 in. This premium permanent-magnet servo motor is a 100 mm frame servo, is powered with 460 AC, and features a single-turn absolute encoder. This synchronous servo is equipped with circular DIN servo cable connections that come on top of this servo. "
59268,MPL-A310F-SK22AA,"This Allen-Bradley low rotor inertia permanent magnet servo motor is a 100 millimeter frame motor. This low rotor inertia compact brushless motor has a rpm rating of 3000 rpm. This MP low inertia AC servo motor in addition is a 200V class unit. Additionally, this smart motor is equipped with circular bayonet, facing shaft servo cable connections which are installed on this top of the line servo motor and comes with a length of 1 inch. It comes with no brake included. "
59077,MPL-A310F-SK24AA,"This Allen Bradley 3000 RPM MPL Series brushless servo motor is a 100 millimeter frame. In addition, it comes with a 24 DC brake in the motor if braking is required. Additionally, this premium servo has a magnetic stack length of 1 in. This premium permanent-magnet servo motor comes with no a no shaft key and no shaft seal installed, features a single turn (high-resolution) encoder feedback, and can be connected by bayonet servo cable connections that come on top of this low rotor motor. This low inertia AC synchronous servo motor has voltage rating of 200V. "
59193,MPL-A310P-HJ22AA,"This AB low rotor inertia premium permanent-magnet servo motor is a 100 millimeter frame size. Furthermore, this unit is a 5000 revolutions per minute brushless servo. It utilizes 460 AC power to turn and has a length of 1 in. In addition, this smart servo has a hall incremental encoder feedback. Also, this Allen Bradley brushless motor doesn't have 24 DC brake in the motor. "
59076,MPL-A310P-HJ24AA,"This MPL Series compact brushless motor assembled by Rockwell Automation is a 5000 rpm AC servo. Also, this servo motor is a 100 millimeter frame motor. Furthermore, this drive also is equipped with bayonet connectors which are pre-installed on this AC servo motor. It comes with a magnetic stack length of 1 in and a hall incremental feedback built into the low inertia motor. Additionally, it is a 200 VAC voltage class motor. "
59177,MPL-A310P-HJ72AA,"This MP low inertia synchronous servo by Allen Bradley/Rockwell Automation is a 5000 rpm rated compact servo. In addition, it comes w/o braking installed. This motor is a 100 mm frame size motor and is powered by 200V. This low rotor inertia servo motor also has a 2000 lines/revolution encoder. This low rotor inertia motor comes with circular DIN, right angle, 180 degrees rotatable connectors that are part of this high quality motor. "
59187,MPL-A310P-HK22AA,"The MPL-A310P-HK22AA manufactured by Rockwell Automation is a 100 millimeter frame size motor. This servo features a hall encoder, uses 460 volt to move, and comes w/o a no shaft key included on the MPL servo motor. This low inertia motor also can be connected by bayonet servo cable connections that are built onto this motor. Furthermore, this module also has a speed rating of 5000 rpm. This low inertia AC motor comes with no brake included. "
59176,MPL-A310P-HK24AA,"This Allen Bradley (AB) 100 millimeter low inertia premium permanent-magnet servo motor comes with a speed rating of 5000 revolutions per minute. It comes with a length of 1 inch. This high-torque motor comes with a brake built into the motor. This brushless servo doesn't have a no shaft key and no shaft seal included on the servo, comes with bayonet cable connections that are part of this motor, and has power requirements of 200 VAC. This MPL Series AC servo motor has a hall incremental encoder. "
59175,MPL-A310P-MJ22AA,"This low rotor inertia premium permanent-magnet servo motor manufactured by Allen Bradley comes with a rpm rating of 5000 rpm. Also, it comes with a shaft key, with no shaft seal built-in for applications requiring a shaft key, features a high-resolution multi-turn feedback, and a stack length of 1 in. This low inertia brushless servo has voltage rating of 200 VAC. It is a 100 mm frame size motor. This MPL premium permanent-magnet servo motor has circular bayonet connectors which are pre-installed on this top of the line servo motor. "
59174,MPL-A310P-MJ24AA,"The AB MPL-A310P-MJ24AA brushless servo comes with a speed rating of 5000 rpm. It comes with bayonet cable connections that are part of this adaptible servo motor. Also, it is a 100 millimeter frame servo, is powered on by 200 volt, and has a multi-turn (high-resolution) encoder included. This AC servo has a shaft key. It has a stack length of 1 in. "
59186,MPL-A310P-MJ72AA,"This compact brushless servo motor constructed by Rockwell Automation is a 100 millimeter frame size servo motor. Furthermore, this module also can be connected by right angle DIN servo cable connections that come on top of this low rotor motor. It comes with a multi-turn encoder feedback in the motor. In addition, this MPL premium permanent-magnet servo motor is a 460 AC class module. This servo has a RPM rating of 5000 rpm and a magnetic stack length of 1 in. "
59081,MPL-A310P-MK22AA,"The MPL-A310P-MK22AA by Allen Bradley has a speed rating of 5000 RPM. It is a 100 millimeter frame size motor. This low rotor inertia motor is equipped with bayonet cable connectors which are included on this motor. In addition, this AC servo motor comes w/o brake built into the low inertia motor and uses 200 volt to spin. Also, this brushless servo comes with a multi-turn feedback installed. "
59173,MPL-A310P-MK24AA,"This low rotor inertia brushless servo by AB is a 100 mm frame motor. Additionally, it requires 460V AC to operate and doesn't have a no shaft key installed. Also, this servo comes with a magnetic stack length of 1 in. This high-torque motor can be connected by circular bayonet cable connections that are part of this top of the line servo motor. This low inertia smart servo comes with a RPM rating of 5000 rpm. "
59172,MPL-A310P-MK72AA,"This brushless motor assembled by Allen Bradley/Rockwell Automation is a 5000 revolutions per minute brushless servo. It is equipped with circular DIN, right angle, 180 degrees rotatable cable connectors which are included on this AC servo motor and is powered on with 460 volt. It is a 100 millimeter frame size. This low inertia brushless servo comes w/o a no shaft key installed. Furthermore, it also comes without 24 DC brake built in. "
59171,MPL-A310P-SJ22AA,"This Rockwell Automation 5000 revolutions per minute MP low inertia compact brushless motor is a 100 mm frame servo motor. It comes with circular bayonet servo cable connections which are installed on this high quality motor and a shaft key, with no shaft seal included. This low rotor inertia smart motor utilizes 460 AC to spin. Also, it has a length of 1 in. Additionally, it comes w/o braking capability included. "
59267,MPL-A310P-SJ74AA,"This MPL Series AC servo manufactured by Rockwell Automation is a 100 millimeter frame motor. In addition, this MPL smart motor comes with a stack length of 1 in. Additionally, it comes with a single turn encoder installed, has circular DIN cable connectors that are part of this servo motor, and is a 200 VAC voltage class servo motor. It is a 5000 rpm brushless servo. This MP low inertia AC motor comes with a 24 VDC brake built into the motor in case braking is required. "
59098,MPL-A310P-SK22AA,"This Allen Bradley 100 mm MP low inertia premium permanent-magnet servo motor comes with a rpm rating of 5000 RPM. Also, it has a single-turn absolute encoder, a stack length of 1 inch, and is a 200 VAC class module. It comes with no a no shaft key and no shaft seal included on the MPL servo motor. This permanent magnet servo motor comes with no 24 DC brake built into the low inertia motor. It can be connected by circular bayonet, facing shaft connectors which are included on this adaptible servo motor. "
59266,MPL-A320B-HK22AA,"The MPL-A320B-HK22AA constructed by Allen-Bradley comes with a speed rating of 1000 rpm. In addition, this AC synchronous servo motor comes without brake included on the servo. This MPL Series compact brushless servo motor comes with a stack length of 2 in. This AC synchronous servo motor is a 100 mm frame and comes with power requirements of 460 AC. This low inertia AC motor additionally has a 2000 line encoder installed in the rear of the motor. "
59080,MPL-A320H-HJ22AA,"The AB MPL-A320H-HJ22AA compact brushless servo motor comes with a speed rating of 3500 rpm. This smart motor comes with a stack length of 2 inch. Furthermore, this Allen-Bradley drive has no braking capability. It utilizes 200V power to run and has a hall incremental encoder installed in the rear of the motor. This MPL high-torque motor is a 100 mm frame motor. "
59197,MPL-A320H-HK22AA,"This Allen Bradley/Rockwell Automation 100 mm low inertia servo motor is a 3500 RPM rated brushless servo. In addition, this compact brushless motor comes with power requirements of 200V and a length of 2 in. This brushless servo comes with no a no shaft key included on the servo. Furthermore, it also is equipped with a hall encoder feedback. It has no braking in the motor. "
