"Product Number",MPN,Series,Manufacturer,"Product Type","Terminal Type","Contactor Amperage","Control Voltage","Control Frequency","Auxiliary Contacts","Main Poles",Options
100-K-05-B-400,100-K05B400,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"480V 60Hz",60Hz,"0 N.O. 0 N.C.","4 N.O. 0 N.C."
100-K-05-B-400-M,100-K05B400M,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"480V 60Hz",60Hz,"0 N.O. 0 N.C.","4 N.O. 0 N.C."
100-K-05-D-01,100-K05D01,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"110V AC 50Hz, 120V AC 60Hz","50, 60Hz","0 N.O. 1 N.C.",3
100-K-05-D-01-M,100-K05D01M,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"110V AC 50Hz, 120V AC 60Hz","50, 60Hz","0 N.O. 1 N.C.",3
100-K-05-D-10,100-K05D10,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"110V AC 50Hz, 120V AC 60Hz","50, 60Hz","1 N.O. 0 N.C.",3
100-K-05-D-10-M,100-K05D10M,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"110V AC 50Hz, 120V AC 60Hz","50, 60Hz","1 N.O. 0 N.C.",3
100-K-05-D-200,100-K05D200,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"110V AC 50Hz, 120V AC 60Hz","50, 60Hz","0 N.O. 0 N.C.","2 N.O. 2 N.C."
100-K-05-D-200-M,100-K05D200M,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"110V AC 50Hz, 120V AC 60Hz","50, 60Hz","0 N.O. 0 N.C.","2 N.O. 2 N.C."
100-K-05-D-300,100-K05D300,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"110V AC 50Hz, 120V AC 60Hz","50, 60Hz","0 N.O. 0 N.C.","3 N.O. 1 N.C."
100-K-05-D-300-M,100-K05D300M,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"110V AC 50Hz, 120V AC 60Hz","50, 60Hz","0 N.O. 0 N.C.","3 N.O. 1 N.C."
100-K-05-D-400,100-K05D400,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"110V AC 50Hz, 120V AC 60Hz","50, 60Hz","0 N.O. 0 N.C.","4 N.O. 0 N.C."
100-K-05-D-400-M,100-K05D400M,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"110V AC 50Hz, 120V AC 60Hz","50, 60Hz","0 N.O. 0 N.C.","4 N.O. 0 N.C."
100-K-05-DJ-01,100-K05DJ01,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"24V DC",-,"0 N.O. 1 N.C.",3
100-K-05-DJ-01-M,100-K05DJ01M,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"24V DC",-,"0 N.O. 1 N.C.",3
100-K-05-DJ-10,100-K05DJ10,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"24V DC",-,"1 N.O. 0 N.C.",3
100-K-05-DJ-10-M,100-K05DJ10M,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"24V DC",-,"1 N.O. 0 N.C.",3
100-K-05-DJ-200,100-K05DJ200,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"24V DC",-,"0 N.O. 0 N.C.","2 N.O. 2 N.C."
100-K-05-DJ-200-M,100-K05DJ200M,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"24V DC",-,"0 N.O. 0 N.C.","2 N.O. 2 N.C."
100-K-05-DJ-300,100-K05DJ300,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"24V DC",-,"0 N.O. 0 N.C.","3 N.O. 1 N.C."
100-K-05-DJ-300-M,100-K05DJ300M,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"24V DC",-,"0 N.O. 0 N.C.","3 N.O. 1 N.C."
100-K-05-DJ-400,100-K05DJ400,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"24V DC",-,"0 N.O. 0 N.C.","4 N.O. 0 N.C."
100-K-05-DJ-400-M,100-K05DJ400M,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"24V DC",-,"0 N.O. 0 N.C.","4 N.O. 0 N.C."
100-K-05-KA-01,100-K05KA01,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"240V 50/60Hz",50/60Hz,"0 N.O. 1 N.C.",3
100-K-05-KA-01-M,100-K05KA01M,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"240V 50/60Hz",50/60Hz,"0 N.O. 1 N.C.",3
100-K-05-KA-10,100-K05KA10,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"240V 50/60Hz",50/60Hz,"1 N.O. 0 N.C.",3
100-K-05-KA-10-M,100-K05KA10M,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"240V 50/60Hz",50/60Hz,"1 N.O. 0 N.C.",3
100-K-05-KA-200,100-K05KA200,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"240V 50/60Hz",50/60Hz,"0 N.O. 0 N.C.","2 N.O. 2 N.C."
100-K-05-KA-200-M,100-K05KA200M,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"240V 50/60Hz",50/60Hz,"0 N.O. 0 N.C.","2 N.O. 2 N.C."
100-K-05-KA-300,100-K05KA300,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"240V 50/60Hz",50/60Hz,"0 N.O. 0 N.C.","3 N.O. 1 N.C."
100-K-05-KA-300-M,100-K05KA300M,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"240V 50/60Hz",50/60Hz,"0 N.O. 0 N.C.","3 N.O. 1 N.C."
100-K-05-KA-400,100-K05KA400,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"240V 50/60Hz",50/60Hz,"0 N.O. 0 N.C.","4 N.O. 0 N.C."
100-K-05-KA-400-M,100-K05KA400M,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"240V 50/60Hz",50/60Hz,"0 N.O. 0 N.C.","4 N.O. 0 N.C."
100-K-05-KF-01,100-K05KF01,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"230V 50/60Hz",50/60Hz,"0 N.O. 1 N.C.",3
100-K-05-KF-01-M,100-K05KF01M,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"230V 50/60Hz",50/60Hz,"0 N.O. 1 N.C.",3
100-K-05-KF-10,100-K05KF10,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"230V 50/60Hz",50/60Hz,"1 N.O. 0 N.C.",3
100-K-05-KF-10-M,100-K05KF10M,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"230V 50/60Hz",50/60Hz,"1 N.O. 0 N.C.",3
100-K-05-KF-200,100-K05KF200,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"230V 50/60Hz",50/60Hz,"0 N.O. 0 N.C.","2 N.O. 2 N.C."
100-K-05-KF-200-M,100-K05KF200M,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"230V 50/60Hz",50/60Hz,"0 N.O. 0 N.C.","2 N.O. 2 N.C."
100-K-05-KF-300,100-K05KF300,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"230V 50/60Hz",50/60Hz,"0 N.O. 0 N.C.","3 N.O. 1 N.C."
100-K-05-KF-300-M,100-K05KF300M,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"230V 50/60Hz",50/60Hz,"0 N.O. 0 N.C.","3 N.O. 1 N.C."
100-K-05-KF-400,100-K05KF400,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"230V 50/60Hz",50/60Hz,"0 N.O. 0 N.C.","4 N.O. 0 N.C."
100-K-05-KF-400-M,100-K05KF400M,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"230V 50/60Hz",50/60Hz,"0 N.O. 0 N.C.","4 N.O. 0 N.C."
100-K-05-KG-01,100-K05KG01,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"200V AC 50Hz, 200-220V AC 60Hz","50, 60Hz","0 N.O. 1 N.C.",3
100-K-05-KG-10,100-K05KG10,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"200V AC 50Hz, 200-220V AC 60Hz","50, 60Hz","1 N.O. 0 N.C.",3
100-K-05-KG-10-M,100-K05KG10M,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"200V AC 50Hz, 200-220V AC 60Hz","50, 60Hz","1 N.O. 0 N.C.",3
100-K-05-KG-200,100-K05KG200,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"200V AC 50Hz, 200-220V AC 60Hz","50, 60Hz","0 N.O. 0 N.C.","2 N.O. 2 N.C."
100-K-05-KG-300,100-K05KG300,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"200V AC 50Hz, 200-220V AC 60Hz","50, 60Hz","0 N.O. 0 N.C.","3 N.O. 1 N.C."
100-K-05-KG-400,100-K05KG400,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"200V AC 50Hz, 200-220V AC 60Hz","50, 60Hz","0 N.O. 0 N.C.","4 N.O. 0 N.C."
100-K-05-KJ-01,100-K05KJ01,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"24V AC 50/60Hz",50/60Hz,"0 N.O. 1 N.C.",3
100-K-05-KJ-01-M,100-K05KJ01M,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"24V AC 50/60Hz",50/60Hz,"0 N.O. 1 N.C.",3
100-K-05-KJ-10,100-K05KJ10,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"24V AC 50/60Hz",50/60Hz,"1 N.O. 0 N.C.",3
100-K-05-KJ-10-M,100-K05KJ10M,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"24V AC 50/60Hz",50/60Hz,"1 N.O. 0 N.C.",3
100-K-05-KJ-200,100-K05KJ200,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"24V AC 50/60Hz",50/60Hz,"0 N.O. 0 N.C.","2 N.O. 2 N.C."
100-K-05-KJ-200-M,100-K05KJ200M,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"24V AC 50/60Hz",50/60Hz,"0 N.O. 0 N.C.","2 N.O. 2 N.C."
100-K-05-KJ-300,100-K05KJ300,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"24V AC 50/60Hz",50/60Hz,"0 N.O. 0 N.C.","3 N.O. 1 N.C."
100-K-05-KJ-300-M,100-K05KJ300M,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"24V AC 50/60Hz",50/60Hz,"0 N.O. 0 N.C.","3 N.O. 1 N.C."
100-K-05-KJ-400,100-K05KJ400,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"24V AC 50/60Hz",50/60Hz,"0 N.O. 0 N.C.","4 N.O. 0 N.C."
100-K-05-KJ-400-M,100-K05KJ400M,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"24V AC 50/60Hz",50/60Hz,"0 N.O. 0 N.C.","4 N.O. 0 N.C."
100-K-05-KN-01,100-K05KN01,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"400V 50/60Hz",50/60Hz,"0 N.O. 1 N.C.",3
100-K-05-KN-01-M,100-K05KN01M,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"400V 50/60Hz",50/60Hz,"0 N.O. 1 N.C.",3
100-K-05-KN-10,100-K05KN10,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"400V 50/60Hz",50/60Hz,"1 N.O. 0 N.C.",3
100-K-05-KN-10-M,100-K05KN10M,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"400V 50/60Hz",50/60Hz,"1 N.O. 0 N.C.",3
100-K-05-KN-200,100-K05KN200,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"400V 50/60Hz",50/60Hz,"0 N.O. 0 N.C.","2 N.O. 2 N.C."
100-K-05-KN-200-M,100-K05KN200M,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"400V 50/60Hz",50/60Hz,"0 N.O. 0 N.C.","2 N.O. 2 N.C."
100-K-05-KN-300,100-K05KN300,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"400V 50/60Hz",50/60Hz,"0 N.O. 0 N.C.","3 N.O. 1 N.C."
100-K-05-KN-300-M,100-K05KN300M,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"400V 50/60Hz",50/60Hz,"0 N.O. 0 N.C.","3 N.O. 1 N.C."
100-K-05-KN-400,100-K05KN400,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"400V 50/60Hz",50/60Hz,"0 N.O. 0 N.C.","4 N.O. 0 N.C."
100-K-05-KN-400-M,100-K05KN400M,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"400V 50/60Hz",50/60Hz,"0 N.O. 0 N.C.","4 N.O. 0 N.C."
100-K-05-KQ-10,100-K05KQ10,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,-,-,"1 N.O. 0 N.C.",3
100-K-05-KV-01,100-K05KV01,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,-,-,"0 N.O. 1 N.C.",3
100-K-05-KY-01,100-K05KY01,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"48V AC 50/60Hz",50/60Hz,"0 N.O. 1 N.C.",3
100-K-05-KY-10,100-K05KY10,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"48V AC 50/60Hz",50/60Hz,"1 N.O. 0 N.C.",3
100-K-05-KY-400,100-K05KY400,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"48V AC 50/60Hz",50/60Hz,"0 N.O. 0 N.C.","4 N.O. 0 N.C."
100-K-05-N-01,100-K05N01,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"380-400V 50Hz, 440V 60Hz","50, 60Hz","0 N.O. 1 N.C.",3
100-K-05-N-10,100-K05N10,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"380-400V 50Hz, 440V 60Hz","50, 60Hz","1 N.O. 0 N.C.",3
100-K-05-VC-01,100-K05VC01,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"600V 60Hz",60Hz,"0 N.O. 1 N.C.",3
100-K-05-VC-01-M,100-K05VC01M,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"600V 60Hz",60Hz,"0 N.O. 1 N.C.",3
100-K-05-VC-10,100-K05VC10,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"600V 60Hz",60Hz,"1 N.O. 0 N.C.",3
100-K-05-VC-10-M,100-K05VC10M,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"600V 60Hz",60Hz,"1 N.O. 0 N.C.",3
100-K-05-VC-200,100-K05VC200,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"600V 60Hz",60Hz,"0 N.O. 0 N.C.","2 N.O. 2 N.C."
100-K-05-VC-200-M,100-K05VC200M,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"600V 60Hz",60Hz,"0 N.O. 0 N.C.","2 N.O. 2 N.C."
100-K-05-VC-300,100-K05VC300,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"600V 60Hz",60Hz,"0 N.O. 0 N.C.","3 N.O. 1 N.C."
100-K-05-VC-300-M,100-K05VC300M,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"600V 60Hz",60Hz,"0 N.O. 0 N.C.","3 N.O. 1 N.C."
100-K-05-VC-400,100-K05VC400,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"600V 60Hz",60Hz,"0 N.O. 0 N.C.","4 N.O. 0 N.C."
100-K-05-VC-400-M,100-K05VC400M,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"600V 60Hz",60Hz,"0 N.O. 0 N.C.","4 N.O. 0 N.C."
100-K-05-VE-01,100-K05VE01,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,-,-,"0 N.O. 1 N.C.",3
100-K-05-VG-01,100-K05VG01,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,-,-,"0 N.O. 1 N.C.",3
100-K-05-WD-01,100-K05WD01,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,-,-,"0 N.O. 1 N.C.",3
100-K-05-WD-01-M,100-K05WD01M,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,-,-,"0 N.O. 1 N.C.",3
100-K-05-WD-10,100-K05WD10,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,-,-,"1 N.O. 0 N.C.",3
100-K-05-WD-10-M,100-K05WD10M,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,-,-,"1 N.O. 0 N.C.",3
100-K-05-WF-01,100-K05WF01,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,-,-,"0 N.O. 1 N.C.",3
100-K-05-WF-01-M,100-K05WF01M,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,-,-,"0 N.O. 1 N.C.",3
100-K-05-WF-10,100-K05WF10,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,-,-,"1 N.O. 0 N.C.",3
100-K-05-WF-10-M,100-K05WF10M,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,-,-,"1 N.O. 0 N.C.",3
100-K-05-WJ-01,100-K05WJ01,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,-,-,"0 N.O. 1 N.C.",3
100-K-05-WJ-01-M,100-K05WJ01M,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,-,-,"0 N.O. 1 N.C.",3
100-K-05-WJ-10,100-K05WJ10,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,-,-,"1 N.O. 0 N.C.",3
100-K-05-WJ-10-M,100-K05WJ10M,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,-,-,"1 N.O. 0 N.C.",3
100-K-05-ZA-01,100-K05ZA01,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"220V DC",-,"0 N.O. 1 N.C.",3
100-K-05-ZA-01-M,100-K05ZA01M,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"220V DC",-,"0 N.O. 1 N.C.",3
100-K-05-ZA-10,100-K05ZA10,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"220V DC",-,"1 N.O. 0 N.C.",3
100-K-05-ZA-10-M,100-K05ZA10M,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"220V DC",-,"1 N.O. 0 N.C.",3
100-K-05-ZA-200,100-K05ZA200,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"220V DC",-,"0 N.O. 0 N.C.","2 N.O. 2 N.C."
100-K-05-ZA-200-M,100-K05ZA200M,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"220V DC",-,"0 N.O. 0 N.C.","2 N.O. 2 N.C."
100-K-05-ZA-300,100-K05ZA300,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"220V DC",-,"0 N.O. 0 N.C.","3 N.O. 1 N.C."
100-K-05-ZA-300-M,100-K05ZA300M,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"220V DC",-,"0 N.O. 0 N.C.","3 N.O. 1 N.C."
100-K-05-ZA-400,100-K05ZA400,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"220V DC",-,"0 N.O. 0 N.C.","4 N.O. 0 N.C."
100-K-05-ZA-400-M,100-K05ZA400M,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"220V DC",-,"0 N.O. 0 N.C.","4 N.O. 0 N.C."
100-K-05-ZD-01,100-K05ZD01,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"110V DC",-,"0 N.O. 1 N.C.",3
100-K-05-ZD-01-M,100-K05ZD01M,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"110V DC",-,"0 N.O. 1 N.C.",3
100-K-05-ZD-10,100-K05ZD10,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"110V DC",-,"1 N.O. 0 N.C.",3
100-K-05-ZD-10-M,100-K05ZD10M,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"110V DC",-,"1 N.O. 0 N.C.",3
100-K-05-ZD-200,100-K05ZD200,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"110V DC",-,"0 N.O. 0 N.C.","2 N.O. 2 N.C."
100-K-05-ZD-200-M,100-K05ZD200M,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"110V DC",-,"0 N.O. 0 N.C.","2 N.O. 2 N.C."
100-K-05-ZD-300,100-K05ZD300,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"110V DC",-,"0 N.O. 0 N.C.","3 N.O. 1 N.C."
100-K-05-ZD-300-M,100-K05ZD300M,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"110V DC",-,"0 N.O. 0 N.C.","3 N.O. 1 N.C."
100-K-05-ZD-400,100-K05ZD400,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"110V DC",-,"0 N.O. 0 N.C.","4 N.O. 0 N.C."
100-K-05-ZD-400-M,100-K05ZD400M,"MCS-C Non-Reversing Contactor","Allen Bradley","Miniature Frame IEC Contactor",Screw,5A,"110V DC",-,"0 N.O. 0 N.C.","4 N.O. 0 N.C."
